dma1_name,sales1_name,chan1_name,chan2_name,chan3_name,all_name,max,cpp,hl,hrf,wks,beta,curvegroup_name,factor_1
DOTHAN-AL,Existing Loyal KC,Magazine,Magazine,Magazine,overall,13078.03103,0.026005821,0,0.05,1,846.8950876,weekly,127.8454952
DOTHAN-AL,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,13078.03103,0.026005821,0.3,0.05,1,1292.725348,weekly,98.14004974
YOUNGSTOWN-OH,New Loyal KC,OOH,OOH,OOH,overall,16214.76775,0.037514742,0.6,0.05,1,51.90613254,weekly,176.0640611
YOUNGSTOWN-OH,Existing Loyal NKC,OOH,OOH,OOH,overall,16214.76775,0.037514742,0.6,0.6,1,16.82236003,weekly,102.2482813
YOUNGSTOWN-OH,New Non-Loyal KC,OOH,OOH,OOH,overall,16214.76775,0.037514742,3,0.6,1,32.27897894,weekly,177.4939583
YOUNGSTOWN-OH,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,16214.76775,0.037514742,5,0.05,1,3174.133903,weekly,104.2306364
PEORIA/BLOOMINGTON-IL,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,3485.955627,0.036819178,0,0.3,1,52.19907775,weekly,173.6711927
PEORIA/BLOOMINGTON-IL,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,3485.955627,0.036819178,0,0.75,1,107.1756044,weekly,129.3222984
PEORIA/BLOOMINGTON-IL,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3485.955627,0.036819178,0.3,0.15,1,1066.778661,weekly,126.5272618
WATERTOWN-NY,New Loyal NKC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,1,0.75,1,0.514716386,weekly,144.9522524
WATERTOWN-NY,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,0,0.75,1,5.821102946,weekly,192.9234744
WATERTOWN-NY,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,0.3,0.3,1,30.90137128,weekly,115.8213867
WATERTOWN-NY,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,0.3,0.75,1,26.22797371,weekly,133.310594
WATERTOWN-NY,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,0.3,0.05,1,1428.575391,weekly,110.6018522
WATERTOWN-NY,Existing Loyal KC,Magazine,Magazine,Magazine,overall,12987.37534,0.026005821,0,0.05,1,1598.419586,weekly,137.3661532
MISSOULA-MT,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,5834.525166,0.024576389,0,0.3,1,4.810905486,weekly,188.6734388
MISSOULA-MT,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,5834.525166,0.024576389,0,0.75,1,3.523080836,weekly,117.9313501
MISSOULA-MT,Existing Loyal KC,Search Reg,Brand,Mobile,overall,5834.525166,0.024576389,0.3,0.15,1,81.51629401,weekly,130.039181
SIOUX FALLS-SD,New Loyal KC,OOH,OOH,OOH,overall,16055.07741,0.037514742,0.6,0.05,1,140.0521018,weekly,195.2175149
SIOUX FALLS-SD,Existing Loyal NKC,OOH,OOH,OOH,overall,16055.07741,0.037514742,0.6,0.6,1,83.76014295,weekly,102.5221322
SIOUX FALLS-SD,New Non-Loyal KC,OOH,OOH,OOH,overall,16055.07741,0.037514742,3,0.6,1,159.7255293,weekly,175.4969908
SIOUX FALLS-SD,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,16055.07741,0.037514742,5,0.05,1,3951.858816,weekly,105.8947724
LAKE CHARLES-LA,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,39144.12428,0.006420669,0.3,0.75,1,0.89704835,weekly,162.266169
LAKE CHARLES-LA,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,39144.12428,0.006420669,0.3,0.15,1,16.98974943,weekly,114.0424334
LAKE CHARLES-LA,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,39144.12428,0.006420669,0,0.05,1,281.7400151,weekly,93.74201094
LAKE CHARLES-LA,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,39144.12428,0.006420669,0,0.05,1,388.4715076,weekly,93.34024757
LAKE CHARLES-LA,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,39144.12428,0.006420669,3,0.75,1,71.28002555,weekly,117.4893932
BURLINGTON-PLATTSBURGH-VT,New Non-Loyal KC,Tab,Other,Other,overall,51561,0.044894708,0,0.75,1,4.270332959,weekly,186.0721336
BURLINGTON-PLATTSBURGH-VT,New Loyal KC,Tab,Other,Other,overall,51561,0.044894708,0.3,0.05,1,259.3030025,weekly,212.3614446
BURLINGTON-PLATTSBURGH-VT,New Loyal NKC,Tab,Other,Other,overall,51561,0.044894708,1,0.05,1,330.4356374,weekly,146.1791401
BURLINGTON-PLATTSBURGH-VT,New Non-Loyal NKC,Tab,Other,Other,overall,51561,0.044894708,0,0.3,1,188.8696518,weekly,139.4746594
BURLINGTON-PLATTSBURGH-VT,Existing Non-Loyal NKC,Tab,Other,Other,overall,51561,0.044894708,0.3,0.05,1,4506.46908,weekly,110.5044799
BURLINGTON-PLATTSBURGH-VT,Existing Non-Loyal KC,Tab,Other,Other,overall,51561,0.044894708,0,0.05,1,7858.259447,weekly,139.6727244
BURLINGTON-PLATTSBURGH-VT,Existing Loyal NKC,Tab,Other,Other,overall,51561,0.044894708,0.3,0.05,1,17905.48029,weekly,113.5804923
BURLINGTON-PLATTSBURGH-VT,Existing Loyal KC,Tab,Other,Other,overall,51561,0.044894708,0,0.75,1,3369.91549,weekly,140.2445408
CORPUS CHRISTI-TX,New Non-Loyal KC,Tab,Other,Other,overall,43657.5,0.052988618,0,0.75,1,3.938342293,weekly,185.6506761
CORPUS CHRISTI-TX,New Loyal KC,Tab,Other,Other,overall,43657.5,0.052988618,0.3,0.05,1,174.2506295,weekly,181.4270579
CORPUS CHRISTI-TX,New Loyal NKC,Tab,Other,Other,overall,43657.5,0.052988618,1,0.05,1,458.8756492,weekly,120.2881386
CORPUS CHRISTI-TX,New Non-Loyal NKC,Tab,Other,Other,overall,43657.5,0.052988618,0,0.3,1,120.2367427,weekly,131.5497329
CORPUS CHRISTI-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,43657.5,0.052988618,0,0.05,1,1529.70877,weekly,133.8330445
CORPUS CHRISTI-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,43657.5,0.052988618,0.3,0.05,1,1556.889581,weekly,109.0053414
CORPUS CHRISTI-TX,Existing Loyal KC,Tab,Other,Other,overall,43657.5,0.052988618,0,0.75,1,1352.682135,weekly,130.4751807
CORPUS CHRISTI-TX,Existing Loyal NKC,Tab,Other,Other,overall,43657.5,0.052988618,0.3,0.05,1,48809.45651,weekly,103.6322984
MACON-GA,New Loyal KC,OOH,OOH,OOH,overall,15972.87456,0.037514742,0.6,0.05,1,45.0390961,weekly,195.9399483
MACON-GA,Existing Loyal NKC,OOH,OOH,OOH,overall,15972.87456,0.037514742,0.6,0.6,1,11.52665137,weekly,101.5288735
MACON-GA,New Non-Loyal KC,OOH,OOH,OOH,overall,15972.87456,0.037514742,3,0.6,1,21.15210816,weekly,189.6528967
MACON-GA,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,15972.87456,0.037514742,5,0.05,1,1672.967896,weekly,107.1588304
MINOT/BISMARCK-ND,New Loyal KC,Tab,ROP,ROP,overall,30530.63718,0.065047904,0.3,0.05,1,40.58332875,weekly,244.0666408
MINOT/BISMARCK-ND,New Non-Loyal KC,Tab,ROP,ROP,overall,30530.63718,0.065047904,0,0.75,1,47.58547489,weekly,195.3155469
MINOT/BISMARCK-ND,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,30530.63718,0.065047904,0.3,0.05,1,4057.127417,weekly,116.7154157
MINOT/BISMARCK-ND,New Non-Loyal NKC,Tab,ROP,ROP,overall,30530.63718,0.065047904,0,0.3,1,678.1424243,weekly,157.0409104
MINOT/BISMARCK-ND,Existing Non-Loyal KC,Tab,ROP,ROP,overall,30530.63718,0.065047904,0,0.05,1,8858.411397,weekly,137.7733091
QUINCY-IL,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,5764.7033,0.024576389,0,0.75,1,2.296960259,weekly,132.9157641
QUINCY-IL,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,5764.7033,0.024576389,0,0.3,1,5.44508547,weekly,180.0715084
QUINCY-IL,Existing Loyal KC,Search Reg,Brand,Mobile,overall,5764.7033,0.024576389,0.3,0.15,1,490.5685725,weekly,130.5883978
PARKERSBURG-WV,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,2588.619219,0.044712144,0,0.3,1,8.97281688,weekly,198.5510181
PARKERSBURG-WV,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,2588.619219,0.044712144,0,0.75,1,21.9237785,weekly,136.4824329
PARKERSBURG-WV,Existing Loyal KC,Search Reg,Brand,Desktop,overall,2588.619219,0.044712144,0.3,0.15,1,171.832693,weekly,142.0193152
TEXARKANA-TX,New Non-Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.75,1,3.492335202,weekly,173.0398842
SHREVEPORT-LA,New Non-Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.75,1,3.492335202,weekly,173.0398842
TEXARKANA-TX,New Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,256.8145716,weekly,186.7877843
SHREVEPORT-LA,New Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,256.8145716,weekly,186.7877843
TEXARKANA-TX,New Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,1,0.05,1,382.622056,weekly,131.5740142
SHREVEPORT-LA,New Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,1,0.05,1,382.622056,weekly,131.5740142
TEXARKANA-TX,New Non-Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.3,1,203.7289323,weekly,130.0559766
SHREVEPORT-LA,New Non-Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.3,1,203.7289323,weekly,130.0559766
TEXARKANA-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.05,1,4300.102299,weekly,132.7575707
SHREVEPORT-LA,Existing Non-Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.05,1,4300.102299,weekly,132.7575707
TEXARKANA-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,4253.390044,weekly,107.3755441
SHREVEPORT-LA,Existing Non-Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,4253.390044,weekly,107.3755441
TEXARKANA-TX,Existing Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.75,1,2547.333493,weekly,131.0668374
SHREVEPORT-LA,Existing Loyal KC,Tab,Other,Other,overall,81708.5,0.051751979,0,0.75,1,2547.333493,weekly,131.0668374
TEXARKANA-TX,Existing Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,98205.87125,weekly,104.8756195
SHREVEPORT-LA,Existing Loyal NKC,Tab,Other,Other,overall,81708.5,0.051751979,0.3,0.05,1,98205.87125,weekly,104.8756195
MONTGOMERY-AL,New Loyal KC,OOH,OOH,OOH,overall,15864.15388,0.037514742,0.6,0.05,1,44.88246261,weekly,170.8562132
MONTGOMERY-AL,Existing Loyal NKC,OOH,OOH,OOH,overall,15864.15388,0.037514742,0.6,0.6,1,6.551616991,weekly,99.17675097
MONTGOMERY-AL,New Non-Loyal KC,OOH,OOH,OOH,overall,15864.15388,0.037514742,3,0.6,1,23.36915829,weekly,174.5000262
MONTGOMERY-AL,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,15864.15388,0.037514742,5,0.05,1,1455.224304,weekly,102.3711049
LAREDO-TX,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,38760.30653,0.006420669,0.3,0.75,1,1.114444753,weekly,194.5203462
LAREDO-TX,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,38760.30653,0.006420669,0.3,0.15,1,10.19097287,weekly,144.8105208
LAREDO-TX,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,38760.30653,0.006420669,0,0.05,1,55.49611208,weekly,116.2003117
LAREDO-TX,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,38760.30653,0.006420669,0,0.05,1,659.4146376,weekly,104.9629071
LAREDO-TX,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,38760.30653,0.006420669,3,0.75,1,197.4368916,weekly,120.9217257
MEDFORD/KLAMATH FALLS-OR,New Non-Loyal KC,Tab,Other,Other,overall,37801.5,0.060588742,0,0.75,1,1.455470935,weekly,158.3283414
MEDFORD/KLAMATH FALLS-OR,New Loyal KC,Tab,Other,Other,overall,37801.5,0.060588742,0.3,0.05,1,91.72434563,weekly,194.5749504
MEDFORD/KLAMATH FALLS-OR,New Loyal NKC,Tab,Other,Other,overall,37801.5,0.060588742,1,0.05,1,149.077835,weekly,125.721073
MEDFORD/KLAMATH FALLS-OR,New Non-Loyal NKC,Tab,Other,Other,overall,37801.5,0.060588742,0,0.3,1,77.67358322,weekly,120.9990337
MEDFORD/KLAMATH FALLS-OR,Existing Non-Loyal NKC,Tab,Other,Other,overall,37801.5,0.060588742,0.3,0.05,1,1357.364014,weekly,94.83402686
MEDFORD/KLAMATH FALLS-OR,Existing Non-Loyal KC,Tab,Other,Other,overall,37801.5,0.060588742,0,0.05,1,2322.529502,weekly,115.9270325
MEDFORD/KLAMATH FALLS-OR,Existing Loyal NKC,Tab,Other,Other,overall,37801.5,0.060588742,0.3,0.05,1,6640.488953,weekly,95.1574992
MEDFORD/KLAMATH FALLS-OR,Existing Loyal KC,Tab,Other,Other,overall,37801.5,0.060588742,0,0.75,1,529.4038668,weekly,119.8399689
ALEXANDRIA-LA,New Loyal NKC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,1,0.75,1,0.196321665,weekly,138.2166998
ALEXANDRIA-LA,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,0,0.75,1,1.298414234,weekly,198.8571583
ALEXANDRIA-LA,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,0.3,0.3,1,4.685878367,weekly,118.5613097
ALEXANDRIA-LA,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,0.3,0.75,1,9.576596248,weekly,135.4053737
ALEXANDRIA-LA,Existing Loyal KC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,0,0.05,1,127.4822963,weekly,149.5830454
ALEXANDRIA-LA,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,12678.07041,0.026005821,0.3,0.05,1,265.8068549,weekly,123.4183754
PEORIA/BLOOMINGTON-IL,New Loyal KC,OOH,OOH,OOH,overall,15671.99073,0.037514742,0.6,0.05,1,41.22081469,weekly,179.5060895
PEORIA/BLOOMINGTON-IL,Existing Loyal NKC,OOH,OOH,OOH,overall,15671.99073,0.037514742,0.6,0.6,1,17.37178045,weekly,103.1480503
PEORIA/BLOOMINGTON-IL,New Non-Loyal KC,OOH,OOH,OOH,overall,15671.99073,0.037514742,3,0.6,1,34.59861629,weekly,173.6711927
PEORIA/BLOOMINGTON-IL,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,15671.99073,0.037514742,5,0.05,1,1548.260633,weekly,107.6799427
ELMIRA-NY,New Loyal NKC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,1,0.75,1,0.39490894,weekly,116.9738547
ELMIRA-NY,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,0,0.75,1,6.504099569,weekly,195.6733078
ELMIRA-NY,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,0.3,0.3,1,26.22711772,weekly,112.8044567
ELMIRA-NY,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,0.3,0.75,1,24.31202264,weekly,137.799818
ELMIRA-NY,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,0.3,0.05,1,1599.557982,weekly,111.2574063
ELMIRA-NY,Existing Loyal KC,Magazine,Magazine,Magazine,overall,12521.90702,0.026005821,0,0.05,1,2036.740547,weekly,137.1812319
VICTORIA-TX,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,10186.42793,0.018436475,5,0.3,1,18.74055381,weekly,101.3568153
VICTORIA-TX,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,10186.42793,0.018436475,5,0.45,1,24.98015457,weekly,115.5914272
VICTORIA-TX,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,10186.42793,0.018436475,0,0.75,1,57.54806154,weekly,150.6862969
VICTORIA-TX,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,10186.42793,0.018436475,5,0.15,1,153.3383839,weekly,130.426814
VICTORIA-TX,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,10186.42793,0.018436475,0,0.6,1,489.9546143,weekly,115.7984189
WICHITA FALLS-TX,New Non-Loyal KC,Tab,Other,Other,overall,48255.3,0.046598602,0,0.75,1,2.542967247,weekly,184.6333983
WICHITA FALLS-TX,New Loyal KC,Tab,Other,Other,overall,48255.3,0.046598602,0.3,0.05,1,144.9832316,weekly,162.5211062
WICHITA FALLS-TX,New Loyal NKC,Tab,Other,Other,overall,48255.3,0.046598602,1,0.05,1,348.3734777,weekly,113.4261343
WICHITA FALLS-TX,New Non-Loyal NKC,Tab,Other,Other,overall,48255.3,0.046598602,0,0.3,1,149.3942628,weekly,126.3074923
WICHITA FALLS-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,48255.3,0.046598602,0,0.05,1,2428.185915,weekly,128.5387605
WICHITA FALLS-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,48255.3,0.046598602,0.3,0.05,1,2434.791207,weekly,106.2395252
WICHITA FALLS-TX,Existing Loyal NKC,Tab,Other,Other,overall,48255.3,0.046598602,0.3,0.05,1,34088.29625,weekly,99.52016401
WICHITA FALLS-TX,Existing Loyal KC,Tab,Other,Other,overall,48255.3,0.046598602,0,0.75,1,1868.622301,weekly,126.4642511
RAPID CITY-SD,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37993.11153,0.006420669,0.3,0.75,1,1.36398235,weekly,195.2032987
RAPID CITY-SD,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37993.11153,0.006420669,0.3,0.15,1,21.78272998,weekly,134.9731495
RAPID CITY-SD,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37993.11153,0.006420669,0,0.05,1,358.2225393,weekly,112.8385964
RAPID CITY-SD,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37993.11153,0.006420669,0,0.05,1,361.0350909,weekly,111.2367852
RAPID CITY-SD,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37993.11153,0.006420669,3,0.75,1,143.3543,weekly,137.3228769
UTICA-NY,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,5615.652673,0.024576389,0,0.75,1,1.975139531,weekly,128.5305196
UTICA-NY,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,5615.652673,0.024576389,0,0.3,1,4.548504992,weekly,175.3543365
UTICA-NY,Existing Loyal KC,Search Reg,Brand,Mobile,overall,5615.652673,0.024576389,0.3,0.15,1,352.5071052,weekly,130.8781453
CLARKSBURG-WV,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,5607.806836,0.024576389,0,0.75,1,2.951658749,weekly,131.1061488
CLARKSBURG-WV,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,5607.806836,0.024576389,0,0.3,1,4.759599591,weekly,191.3287398
CLARKSBURG-WV,Existing Loyal KC,Search Reg,Brand,Mobile,overall,5607.806836,0.024576389,0.3,0.15,1,327.4337252,weekly,143.8481509
TRAVERSE CITY-MI,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,3324.50867,0.036819178,0,0.3,1,52.50146187,weekly,196.833917
TRAVERSE CITY-MI,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,3324.50867,0.036819178,0,0.75,1,102.2864323,weekly,131.67353
TRAVERSE CITY-MI,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3324.50867,0.036819178,0.3,0.15,1,679.045348,weekly,139.0336
HARRISONBURG-VA,New Non-Loyal KC,Tab,Other,Other,overall,31582.9,0.069334307,0,0.75,1,1.661422813,weekly,167.6940858
HARRISONBURG-VA,New Loyal KC,Tab,Other,Other,overall,31582.9,0.069334307,0.3,0.05,1,65.36244893,weekly,168.3919262
HARRISONBURG-VA,New Loyal NKC,Tab,Other,Other,overall,31582.9,0.069334307,1,0.05,1,84.50241409,weekly,99.41152691
HARRISONBURG-VA,New Non-Loyal NKC,Tab,Other,Other,overall,31582.9,0.069334307,0,0.3,1,45.17554993,weekly,121.530244
HARRISONBURG-VA,Existing Non-Loyal NKC,Tab,Other,Other,overall,31582.9,0.069334307,0.3,0.05,1,1244.94392,weekly,100.8947432
HARRISONBURG-VA,Existing Non-Loyal KC,Tab,Other,Other,overall,31582.9,0.069334307,0,0.05,1,3307.534897,weekly,120.1529171
HARRISONBURG-VA,Existing Loyal NKC,Tab,Other,Other,overall,31582.9,0.069334307,0.3,0.05,1,5059.479135,weekly,98.20630685
HARRISONBURG-VA,Existing Loyal KC,Tab,Other,Other,overall,31582.9,0.069334307,0,0.75,1,1385.413232,weekly,120.4884213
LAFAYETTE-LA,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,3316.507147,0.036819178,0,0.3,1,20.09801016,weekly,176.5278693
LAFAYETTE-LA,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,3316.507147,0.036819178,0,0.75,1,46.58495881,weekly,133.1517735
LAFAYETTE-LA,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3316.507147,0.036819178,0.3,0.15,1,102.7755633,weekly,124.3412335
TYLER/LONGVIEW-TX,New Non-Loyal KC,Tab,Other,Other,overall,44835.4,0.049616681,0,0.75,1,3.733001887,weekly,200.9078487
TYLER/LONGVIEW-TX,New Loyal KC,Tab,Other,Other,overall,44835.4,0.049616681,0.3,0.05,1,159.8102277,weekly,193.6209107
TYLER/LONGVIEW-TX,New Non-Loyal NKC,Tab,Other,Other,overall,44835.4,0.049616681,0,0.3,1,98.26074027,weekly,141.1145224
TYLER/LONGVIEW-TX,New Loyal NKC,Tab,Other,Other,overall,44835.4,0.049616681,1,0.05,1,466.4027654,weekly,133.539346
TYLER/LONGVIEW-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,44835.4,0.049616681,0,0.05,1,1947.789533,weekly,137.9978353
TYLER/LONGVIEW-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,44835.4,0.049616681,0.3,0.05,1,2452.208019,weekly,114.1272942
TYLER/LONGVIEW-TX,Existing Loyal KC,Tab,Other,Other,overall,44835.4,0.049616681,0,0.75,1,4868.038027,weekly,135.6511701
TYLER/LONGVIEW-TX,Existing Loyal NKC,Tab,Other,Other,overall,44835.4,0.049616681,0.3,0.05,1,146129.141,weekly,106.6140989
BILLINGS-MT,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,5552.521056,0.024576389,0,0.75,1,3.347433369,weekly,143.9151848
BILLINGS-MT,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,5552.521056,0.024576389,0,0.3,1,5.221946583,weekly,199.0224712
BILLINGS-MT,Existing Loyal KC,Search Reg,Brand,Mobile,overall,5552.521056,0.024576389,0.3,0.15,1,233.9702664,weekly,146.8573043
DOTHAN-AL,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37492.12218,0.006420669,0.3,0.75,1,0.961145527,weekly,174.8319404
DOTHAN-AL,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37492.12218,0.006420669,0.3,0.15,1,14.60935912,weekly,124.9640139
DOTHAN-AL,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37492.12218,0.006420669,0,0.05,1,253.2110527,weekly,103.5618153
DOTHAN-AL,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37492.12218,0.006420669,0,0.05,1,410.7116229,weekly,98.14004974
DOTHAN-AL,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37492.12218,0.006420669,3,0.75,1,76.84600539,weekly,127.8454952
ST. JOSEPH-MO,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,2489.828389,0.044712144,0,0.3,1,6.057762013,weekly,160.0224082
ST. JOSEPH-MO,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,2489.828389,0.044712144,0,0.75,1,14.13260876,weekly,116.7409818
ST. JOSEPH-MO,Existing Loyal KC,Search Reg,Brand,Desktop,overall,2489.828389,0.044712144,0.3,0.15,1,123.3884196,weekly,121.2721958
CASPER/RIVERTON-WY,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,2488.281697,0.044712144,0,0.3,1,6.105439874,weekly,192.8420087
CASPER/RIVERTON-WY,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,2488.281697,0.044712144,0,0.75,1,17.35790831,weekly,135.2030978
CASPER/RIVERTON-WY,Existing Loyal KC,Search Reg,Brand,Desktop,overall,2488.281697,0.044712144,0.3,0.15,1,79.00790521,weekly,142.9757174
CHICAGO-IL,New Non-Loyal KC,Search PLA,Brand,Desktop,overall,34885.03179,0.016506372,0,0.3,1,249.6652342,weekly,181.648393
CHICAGO-IL,Existing Non-Loyal NKC,Search PLA,Brand,Desktop,overall,34885.03179,0.016506372,5,0.3,1,1335.12836,weekly,106.9382728
WATERTOWN-NY,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37232.23029,0.006420669,0.3,0.75,1,1.080596878,weekly,192.9234744
WATERTOWN-NY,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37232.23029,0.006420669,0.3,0.15,1,15.89839438,weekly,133.310594
WATERTOWN-NY,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37232.23029,0.006420669,0,0.05,1,265.7554218,weekly,115.8213867
WATERTOWN-NY,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,37232.23029,0.006420669,0,0.05,1,474.4006864,weekly,110.6018522
WATERTOWN-NY,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,37232.23029,0.006420669,3,0.75,1,145.0382248,weekly,137.3661532
FARGO-ND,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,3269.811769,0.036819178,0,0.3,1,34.93830084,weekly,190.2936385
FARGO-ND,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,3269.811769,0.036819178,0,0.75,1,78.0493196,weekly,139.4492415
FARGO-ND,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3269.811769,0.036819178,0.3,0.15,1,357.5074057,weekly,132.3211365
EUGENE-OR,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,3248.396881,0.036819178,0,0.3,1,22.3579103,weekly,169.6299106
EUGENE-OR,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,3248.396881,0.036819178,0,0.75,1,73.60345832,weekly,124.4975628
EUGENE-OR,Existing Loyal KC,Search Reg,Brand,Tablet,overall,3248.396881,0.036819178,0.3,0.15,1,294.0495057,weekly,126.4138945
PANAMA CITY-FL,New Non-Loyal KC,Tab,Other,Other,overall,34725.5,0.062806697,0,0.75,1,1.490298988,weekly,191.4022131
