dma1_name,sales1_name,chan3_name,chan2_name,chan1_name,all_name,decomp,spend,max,cps,hl,hrf,wks
GRAND JUNCTION/MONTROSE-CO,New Loyal KC,Tab,ROP,ROP,overall,0.033763658,18.49603846,17811,0.054,0.3,0.05,1
GRAND JUNCTION/MONTROSE-CO,New Non-Loyal KC,Tab,ROP,ROP,overall,2.155471408,18.49603846,17811,0.054,0,0.75,1
GRAND JUNCTION/MONTROSE-CO,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,3.044115826,18.49603846,17811,0.054,0.3,0.05,1
GRAND JUNCTION/MONTROSE-CO,New Non-Loyal NKC,Tab,ROP,ROP,overall,4.863170861,18.49603846,17811,0.054,0,0.3,1
GRAND JUNCTION/MONTROSE-CO,Existing Non-Loyal KC,Tab,ROP,ROP,overall,16.63375461,18.49603846,17811,0.054,0,0.05,1
LAREDO-TX,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,10.58076498,18.46364537,1427.179847,0.036819178,0,0.3,1
LAREDO-TX,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,21.05327578,18.46364537,1427.179847,0.036819178,0,0.75,1
LAREDO-TX,Existing Loyal KC,Search Reg,Brand,Tablet,overall,116.235543,18.46364537,1427.179847,0.036819178,0.3,0.15,1
PHOENIX-AZ,New Non-Loyal KC,Network Radio,Digital,Digital,overall,9.20063067,18.42819018,33712.26287,0.007081177,0.3,0.75,1
FLAGSTAFF-AZ,New Non-Loyal KC,Network Radio,Digital,Digital,overall,9.20063067,18.42819018,33712.26287,0.007081177,0.3,0.75,1
PHOENIX-AZ,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,80.23355701,18.42819018,33712.26287,0.007081177,0,0.05,1
FLAGSTAFF-AZ,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,80.23355701,18.42819018,33712.26287,0.007081177,0,0.05,1
PHOENIX-AZ,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,105.0143808,18.42819018,33712.26287,0.007081177,3,0.45,1
FLAGSTAFF-AZ,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,105.0143808,18.42819018,33712.26287,0.007081177,3,0.45,1
SAN ANTONIO-TX,New Non-Loyal KC,Network Radio,Digital,Digital,overall,6.092354979,18.35746174,16791.43665,0.007081177,0.3,0.75,1
SAN ANTONIO-TX,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,30.29915373,18.35746174,16791.43665,0.007081177,0,0.05,1
SAN ANTONIO-TX,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,69.5361968,18.35746174,16791.43665,0.007081177,3,0.45,1
LIMA-OH,New Loyal NKC,Magazine,Magazine,Magazine,overall,0.333192592,18.31416993,5283.331752,0.026005821,1,0.75,1
LIMA-OH,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,3.006549281,18.31416993,5283.331752,0.026005821,0,0.75,1
LIMA-OH,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,10.21054901,18.31416993,5283.331752,0.026005821,0.3,0.3,1
LIMA-OH,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,13.9333338,18.31416993,5283.331752,0.026005821,0.3,0.75,1
LIMA-OH,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,119.4893697,18.31416993,5283.331752,0.026005821,0.3,0.05,1
LIMA-OH,Existing Loyal KC,Magazine,Magazine,Magazine,overall,134.4969217,18.31416993,5283.331752,0.026005821,0,0.05,1
MANKATO-MN,New Non-Loyal KC,Tab,Other,Other,overall,0.193387174,18.23283246,24924.9,0.038038559,0,0.75,1
MANKATO-MN,New Loyal KC,Tab,Other,Other,overall,0.440147359,18.23283246,24924.9,0.038038559,0.3,0.05,1
MANKATO-MN,New Loyal NKC,Tab,Other,Other,overall,0.738404258,18.23283246,24924.9,0.038038559,1,0.05,1
MANKATO-MN,New Non-Loyal NKC,Tab,Other,Other,overall,2.370300855,18.23283246,24924.9,0.038038559,0,0.3,1
MANKATO-MN,Existing Non-Loyal NKC,Tab,Other,Other,overall,19.75954248,18.23283246,24924.9,0.038038559,0.3,0.05,1
MANKATO-MN,Existing Non-Loyal KC,Tab,Other,Other,overall,27.32888279,18.23283246,24924.9,0.038038559,0,0.05,1
MANKATO-MN,Existing Loyal NKC,Tab,Other,Other,overall,32.42550598,18.23283246,24924.9,0.038038559,0.3,0.05,1
MANKATO-MN,Existing Loyal KC,Tab,Other,Other,overall,142.6503796,18.23283246,24924.9,0.038038559,0,0.75,1
ALBANY-GA,New Loyal KC,Tab,ROP,ROP,overall,0.095089457,18.19213942,14073,0.067220298,0.3,0.05,1
ALBANY-GA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,3.393937096,18.19213942,14073,0.067220298,0.3,0.05,1
ALBANY-GA,New Non-Loyal KC,Tab,ROP,ROP,overall,5.419738043,18.19213942,14073,0.067220298,0,0.75,1
ALBANY-GA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,6.350870056,18.19213942,14073,0.067220298,0,0.05,1
ALBANY-GA,New Non-Loyal NKC,Tab,ROP,ROP,overall,8.994581022,18.19213942,14073,0.067220298,0,0.3,1
RAPID CITY-SD,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,12.94992563,18.0981886,1398.931225,0.036819178,0,0.3,1
RAPID CITY-SD,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,45.00039665,18.0981886,1398.931225,0.036819178,0,0.75,1
RAPID CITY-SD,Existing Loyal KC,Search Reg,Brand,Tablet,overall,84.39590375,18.0981886,1398.931225,0.036819178,0.3,0.15,1
LAKE CHARLES-LA,Existing Loyal NKC,OOH,OOH,OOH,overall,1.695651572,18.03120463,6479.781993,0.037514742,0.6,0.6,1
LAKE CHARLES-LA,New Loyal KC,OOH,OOH,OOH,overall,1.908742809,18.03120463,6479.781993,0.037514742,0.6,0.05,1
LAKE CHARLES-LA,New Non-Loyal KC,OOH,OOH,OOH,overall,5.464752392,18.03120463,6479.781993,0.037514742,3,0.6,1
LAKE CHARLES-LA,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,58.54904966,18.03120463,6479.781993,0.037514742,5,0.05,1
CORPUS CHRISTI-TX,New Loyal KC,Tab,ROP,ROP,overall,0.861156019,18.00518077,20955,0.04468,0.3,0.05,1
CORPUS CHRISTI-TX,New Non-Loyal KC,Tab,ROP,ROP,overall,6.978404829,18.00518077,20955,0.04468,0,0.75,1
CORPUS CHRISTI-TX,Existing Non-Loyal KC,Tab,ROP,ROP,overall,7.810754198,18.00518077,20955,0.04468,0,0.05,1
CORPUS CHRISTI-TX,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,11.47763658,18.00518077,20955,0.04468,0.3,0.05,1
CORPUS CHRISTI-TX,New Non-Loyal NKC,Tab,ROP,ROP,overall,16.70684655,18.00518077,20955,0.04468,0,0.3,1
BLUEFIELD-WV,New Loyal KC,Tab,ROP,ROP,overall,0.161952467,17.93919481,21898.87376,0.042597539,0.3,0.05,1
BLUEFIELD-WV,New Non-Loyal KC,Tab,ROP,ROP,overall,2.444948825,17.93919481,21898.87376,0.042597539,0,0.75,1
BLUEFIELD-WV,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,3.902838615,17.93919481,21898.87376,0.042597539,0.3,0.05,1
BLUEFIELD-WV,New Non-Loyal NKC,Tab,ROP,ROP,overall,12.2866982,17.93919481,21898.87376,0.042597539,0,0.3,1
BLUEFIELD-WV,Existing Non-Loyal KC,Tab,ROP,ROP,overall,18.99462887,17.93919481,21898.87376,0.042597539,0,0.05,1
HELENA-MT,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,1.117726182,17.93657576,1048.854545,0.044712144,0,0.3,1
HELENA-MT,Existing Loyal KC,Search Reg,Brand,Desktop,overall,4.096186559,17.93657576,1048.854545,0.044712144,0.3,0.15,1
HELENA-MT,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,5.476142712,17.93657576,1048.854545,0.044712144,0,0.75,1
BOWLING GREEN-KY,New Non-Loyal KC,Tab,Other,Other,overall,0.209373192,17.88856887,21848,0.042576235,0,0.75,1
BOWLING GREEN-KY,New Loyal KC,Tab,Other,Other,overall,0.647575732,17.88856887,21848,0.042576235,0.3,0.05,1
BOWLING GREEN-KY,New Loyal NKC,Tab,Other,Other,overall,1.211123192,17.88856887,21848,0.042576235,1,0.05,1
BOWLING GREEN-KY,New Non-Loyal NKC,Tab,Other,Other,overall,3.203773991,17.88856887,21848,0.042576235,0,0.3,1
BOWLING GREEN-KY,Existing Non-Loyal NKC,Tab,Other,Other,overall,11.93464718,17.88856887,21848,0.042576235,0.3,0.05,1
BOWLING GREEN-KY,Existing Non-Loyal KC,Tab,Other,Other,overall,27.34315265,17.88856887,21848,0.042576235,0,0.05,1
BOWLING GREEN-KY,Existing Loyal NKC,Tab,Other,Other,overall,74.48116763,17.88856887,21848,0.042576235,0.3,0.05,1
BOWLING GREEN-KY,Existing Loyal KC,Tab,Other,Other,overall,156.3146946,17.88856887,21848,0.042576235,0,0.75,1
DOTHAN-AL,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,9.12531096,17.85954008,1380.484469,0.036819178,0,0.3,1
DOTHAN-AL,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,30.18110933,17.85954008,1380.484469,0.036819178,0,0.75,1
DOTHAN-AL,Existing Loyal KC,Search Reg,Brand,Tablet,overall,45.21139561,17.85954008,1380.484469,0.036819178,0.3,0.15,1
LAREDO-TX,New Loyal KC,OOH,OOH,OOH,overall,1.260776695,17.85440424,6416.24614,0.037514742,0.6,0.05,1
LAREDO-TX,Existing Loyal NKC,OOH,OOH,OOH,overall,4.111856875,17.85440424,6416.24614,0.037514742,0.6,0.6,1
LAREDO-TX,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,4.613110595,17.85440424,6416.24614,0.037514742,5,0.05,1
LAREDO-TX,New Non-Loyal KC,OOH,OOH,OOH,overall,6.78911524,17.85440424,6416.24614,0.037514742,3,0.6,1
ST. LOUIS-MO,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,21.24712793,17.83531589,21697.73493,0.010911572,0,0.3,1
ST. LOUIS-MO,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,133.8791094,17.83531589,21697.73493,0.010911572,5,0.3,1
PORTLAND-OR,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,16.1982241,17.80653827,21662.72522,0.010911572,0,0.3,1
PORTLAND-OR,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,125.4182783,17.80653827,21662.72522,0.010911572,5,0.3,1
SACRAMENTO-CA,New Non-Loyal KC,Search PLA,Brand,Desktop,overall,24.01480012,17.77601246,14620.87046,0.016506372,0,0.3,1
SACRAMENTO-CA,Existing Non-Loyal NKC,Search PLA,Brand,Desktop,overall,51.69111863,17.77601246,14620.87046,0.016506372,5,0.3,1
WATERTOWN-NY,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,10.25940635,17.73573942,1370.91508,0.036819178,0,0.3,1
WATERTOWN-NY,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,32.84409502,17.73573942,1370.91508,0.036819178,0,0.75,1
WATERTOWN-NY,Existing Loyal KC,Search Reg,Brand,Tablet,overall,85.33144342,17.73573942,1370.91508,0.036819178,0.3,0.15,1
KANSAS CITY-KS / MO,New Non-Loyal KC,Network Radio,Digital,Digital,overall,10.12924737,17.72807352,16215.73982,0.007081177,0.3,0.75,1
KANSAS CITY-KS / MO,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,110.6163155,17.72807352,16215.73982,0.007081177,0,0.05,1
KANSAS CITY-KS / MO,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,118.6208948,17.72807352,16215.73982,0.007081177,3,0.45,1
SAN DIEGO-CA,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,20.61832782,17.66862738,21494.94833,0.010911572,0,0.3,1
SAN DIEGO-CA,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,50.33036587,17.66862738,21494.94833,0.010911572,5,0.3,1
DENVER-CO,New Non-Loyal KC,Search PLA,Brand,Desktop,overall,24.07543596,17.6477791,14515.3978,0.016506372,0,0.3,1
DENVER-CO,Existing Non-Loyal NKC,Search PLA,Brand,Desktop,overall,251.0897582,17.6477791,14515.3978,0.016506372,5,0.3,1
SAVANNAH-GA,New Loyal KC,Tab,ROP,ROP,overall,0.089192826,17.60188462,15781,0.058,0.3,0.05,1
SAVANNAH-GA,New Non-Loyal KC,Tab,ROP,ROP,overall,2.553895342,17.60188462,15781,0.058,0,0.75,1
SAVANNAH-GA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,3.171463412,17.60188462,15781,0.058,0.3,0.05,1
SAVANNAH-GA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,10.79647318,17.60188462,15781,0.058,0,0.05,1
SAVANNAH-GA,New Non-Loyal NKC,Tab,ROP,ROP,overall,24.33803169,17.60188462,15781,0.058,0,0.3,1
SIOUX CITY-IA,New Loyal KC,Tab,ROP,ROP,overall,0.730275805,17.51160031,15723.40919,0.057913853,0.3,0.05,1
SIOUX CITY-IA,New Non-Loyal KC,Tab,ROP,ROP,overall,2.004014284,17.51160031,15723.40919,0.057913853,0,0.75,1
SIOUX CITY-IA,New Non-Loyal NKC,Tab,ROP,ROP,overall,13.07232667,17.51160031,15723.40919,0.057913853,0,0.3,1
SIOUX CITY-IA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,20.93446151,17.51160031,15723.40919,0.057913853,0.3,0.05,1
SIOUX CITY-IA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,27.558689,17.51160031,15723.40919,0.057913853,0,0.05,1
RAPID CITY-SD,New Loyal KC,OOH,OOH,OOH,overall,0.499243365,17.50100638,6289.247352,0.037514742,0.6,0.05,1
RAPID CITY-SD,Existing Loyal NKC,OOH,OOH,OOH,overall,2.23373842,17.50100638,6289.247352,0.037514742,0.6,0.6,1
RAPID CITY-SD,New Non-Loyal KC,OOH,OOH,OOH,overall,8.309279867,17.50100638,6289.247352,0.037514742,3,0.6,1
RAPID CITY-SD,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,75.0275443,17.50100638,6289.247352,0.037514742,5,0.05,1
MEDFORD/KLAMATH FALLS-OR,New Loyal KC,Tab,ROP,ROP,overall,0.482017939,17.44520294,16552,0.053516049,0.3,0.05,1
MEDFORD/KLAMATH FALLS-OR,New Non-Loyal KC,Tab,ROP,ROP,overall,10.53211494,17.44520294,16552,0.053516049,0,0.75,1
MEDFORD/KLAMATH FALLS-OR,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,14.80438762,17.44520294,16552,0.053516049,0.3,0.05,1
MEDFORD/KLAMATH FALLS-OR,New Non-Loyal NKC,Tab,ROP,ROP,overall,26.0675007,17.44520294,16552,0.053516049,0,0.3,1
MEDFORD/KLAMATH FALLS-OR,Existing Non-Loyal KC,Tab,ROP,ROP,overall,30.86667616,17.44520294,16552,0.053516049,0,0.05,1
GLENDIVE-MT,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,0.07953081,17.35386242,7656.78124,0.011441785,5,0.05,1
GLENDIVE-MT,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,0.110525657,17.35386242,7656.78124,0.011441785,0,0.45,1
GLENDIVE-MT,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,5.576964113,17.35386242,7656.78124,0.011441785,5,0.3,1
GLENDIVE-MT,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,24.18557588,17.35386242,7656.78124,0.011441785,1,0.75,1
GLENDIVE-MT,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,25.50024663,17.35386242,7656.78124,0.011441785,0.3,0.05,1
ALEXANDRIA-LA,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,2.28839094,17.31334833,1338.26562,0.036819178,0,0.3,1
ALEXANDRIA-LA,Existing Loyal KC,Search Reg,Brand,Tablet,overall,6.810079863,17.31334833,1338.26562,0.036819178,0.3,0.15,1
ALEXANDRIA-LA,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,11.99233462,17.31334833,1338.26562,0.036819178,0,0.75,1
DOTHAN-AL,New Loyal KC,OOH,OOH,OOH,overall,0.800975261,17.2702325,6206.31532,0.037514742,0.6,0.05,1
DOTHAN-AL,Existing Loyal NKC,OOH,OOH,OOH,overall,1.725750397,17.2702325,6206.31532,0.037514742,0.6,0.6,1
DOTHAN-AL,New Non-Loyal KC,OOH,OOH,OOH,overall,5.85522765,17.2702325,6206.31532,0.037514742,3,0.6,1
DOTHAN-AL,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,52.62037945,17.2702325,6206.31532,0.037514742,5,0.05,1
LIMA-OH,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,0.610887786,17.23510142,15146.26469,0.006420669,0.3,0.75,1
LIMA-OH,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,2.654140447,17.23510142,15146.26469,0.006420669,0.3,0.15,1
LIMA-OH,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,18.99478707,17.23510142,15146.26469,0.006420669,0,0.05,1
LIMA-OH,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,40.60014591,17.23510142,15146.26469,0.006420669,0,0.05,1
LIMA-OH,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,180.328504,17.23510142,15146.26469,0.006420669,3,0.75,1
CINCINNATI-OH,New Non-Loyal KC,Network Radio,Digital,Digital,overall,9.428998446,17.2183944,15749.54004,0.007081177,0.3,0.75,1
CINCINNATI-OH,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,74.19316752,17.2183944,15749.54004,0.007081177,0,0.05,1
CINCINNATI-OH,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,110.1322265,17.2183944,15749.54004,0.007081177,3,0.45,1
WATERTOWN-NY,New Loyal KC,OOH,OOH,OOH,overall,1.160274303,17.15051686,6163.293721,0.037514742,0.6,0.05,1
WATERTOWN-NY,Existing Loyal NKC,OOH,OOH,OOH,overall,2.958180806,17.15051686,6163.293721,0.037514742,0.6,0.6,1
WATERTOWN-NY,New Non-Loyal KC,OOH,OOH,OOH,overall,16.45729116,17.15051686,6163.293721,0.037514742,3,0.6,1
WATERTOWN-NY,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,55.22725406,17.15051686,6163.293721,0.037514742,5,0.05,1
MILWAUKEE-WI,New Non-Loyal KC,Network Radio,Digital,Digital,overall,11.84393815,17.14086144,15678.62121,0.007081177,0.3,0.75,1
MILWAUKEE-WI,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,125.6642945,17.14086144,15678.62121,0.007081177,3,0.45,1
MILWAUKEE-WI,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,179.17086,17.14086144,15678.62121,0.007081177,0,0.05,1
CHARLOTTESVILLE,New Loyal KC,Tab,Other,Other,overall,0.483582863,17.14059415,17191.7,0.051419863,0.3,0.05,1
CHARLOTTESVILLE,New Non-Loyal KC,Tab,Other,Other,overall,0.537402043,17.14059415,17191.7,0.051419863,0,0.75,1
CHARLOTTESVILLE,New Loyal NKC,Tab,Other,Other,overall,0.987870622,17.14059415,17191.7,0.051419863,1,0.05,1
CHARLOTTESVILLE,New Non-Loyal NKC,Tab,Other,Other,overall,5.233484265,17.14059415,17191.7,0.051419863,0,0.3,1
CHARLOTTESVILLE,Existing Non-Loyal NKC,Tab,Other,Other,overall,11.80333869,17.14059415,17191.7,0.051419863,0.3,0.05,1
CHARLOTTESVILLE,Existing Non-Loyal KC,Tab,Other,Other,overall,17.73436133,17.14059415,17191.7,0.051419863,0,0.05,1
CHARLOTTESVILLE,Existing Loyal NKC,Tab,Other,Other,overall,47.18401852,17.14059415,17191.7,0.051419863,0.3,0.05,1
CHARLOTTESVILLE,Existing Loyal KC,Tab,Other,Other,overall,544.1786819,17.14059415,17191.7,0.051419863,0,0.75,1
BANGOR-ME,New Loyal KC,Tab,ROP,ROP,overall,0.43467155,17.10816052,13147,0.066172593,0.3,0.05,1
BANGOR-ME,New Non-Loyal KC,Tab,ROP,ROP,overall,4.296703484,17.10816052,13147,0.066172593,0,0.75,1
BANGOR-ME,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,17.1787577,17.10816052,13147,0.066172593,0.3,0.05,1
BANGOR-ME,New Non-Loyal NKC,Tab,ROP,ROP,overall,18.42134272,17.10816052,13147,0.066172593,0,0.3,1
BANGOR-ME,Existing Non-Loyal KC,Tab,ROP,ROP,overall,22.43409579,17.10816052,13147,0.066172593,0,0.05,1
ELMIRA-NY,New Non-Loyal KC,Search Reg,Brand,Tablet,overall,11.46315416,17.10008944,1321.7814,0.036819178,0,0.3,1
ELMIRA-NY,New Non-Loyal NKC,Search Reg,Brand,Tablet,overall,30.44483689,17.10008944,1321.7814,0.036819178,0,0.75,1
ELMIRA-NY,Existing Loyal KC,Search Reg,Brand,Tablet,overall,108.8022901,17.10008944,1321.7814,0.036819178,0.3,0.15,1
CLEVELAND-OH,New Non-Loyal KC,Search PLA,Brand,Desktop,overall,23.25407561,17.02361261,14002.01734,0.016506372,0,0.3,1
CLEVELAND-OH,Existing Non-Loyal NKC,Search PLA,Brand,Desktop,overall,258.0051581,17.02361261,14002.01734,0.016506372,5,0.3,1
CHARLOTTE-NC,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,18.43622485,16.9270321,20592.75305,0.010911572,0,0.3,1
CHARLOTTE-NC,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,161.3317038,16.9270321,20592.75305,0.010911572,5,0.3,1
COLUMBUS-OH,New Non-Loyal KC,Network Radio,Digital,Digital,overall,11.39171048,16.85567951,15417.76737,0.007081177,0.3,0.75,1
COLUMBUS-OH,New Non-Loyal NKC,Network Radio,Digital,Digital,overall,134.8404543,16.85567951,15417.76737,0.007081177,3,0.45,1
COLUMBUS-OH,Existing Non-Loyal NKC,Network Radio,Digital,Digital,overall,156.3719859,16.85567951,15417.76737,0.007081177,0,0.05,1
ALEXANDRIA-LA,New Loyal KC,OOH,OOH,OOH,overall,0.443757611,16.74206332,6016.509859,0.037514742,0.6,0.05,1
ALEXANDRIA-LA,Existing Loyal NKC,OOH,OOH,OOH,overall,0.5069205,16.74206332,6016.509859,0.037514742,0.6,0.6,1
ALEXANDRIA-LA,New Non-Loyal KC,OOH,OOH,OOH,overall,1.468338993,16.74206332,6016.509859,0.037514742,3,0.6,1
ALEXANDRIA-LA,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,3.349860335,16.74206332,6016.509859,0.037514742,5,0.05,1
BALTIMORE-MD,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,21.89229779,16.70264549,20319.77323,0.010911572,0,0.3,1
BALTIMORE-MD,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,210.9862879,16.70264549,20319.77323,0.010911572,5,0.3,1
ELMIRA-NY,New Loyal KC,OOH,OOH,OOH,overall,1.225876697,16.53584129,5942.400901,0.037514742,0.6,0.05,1
ELMIRA-NY,Existing Loyal NKC,OOH,OOH,OOH,overall,2.13536296,16.53584129,5942.400901,0.037514742,0.6,0.6,1
ELMIRA-NY,New Non-Loyal KC,OOH,OOH,OOH,overall,7.355297535,16.53584129,5942.400901,0.037514742,3,0.6,1
ELMIRA-NY,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,18.74935166,16.53584129,5942.400901,0.037514742,5,0.05,1
RALEIGH-NC,New Non-Loyal KC,Search PLA,Brand,Mobile,overall,14.58969058,16.49381342,20065.71645,0.010911572,0,0.3,1
RALEIGH-NC,Existing Non-Loyal NKC,Search PLA,Brand,Mobile,overall,93.03755437,16.49381342,20065.71645,0.010911572,5,0.3,1
CHICAGO-IL,New Non-Loyal KC,Search PLA,Brand,Tablet,overall,48.11652717,16.43715235,12888.08145,0.015372073,0,0.3,1
CHICAGO-IL,Existing Non-Loyal NKC,Search PLA,Brand,Tablet,overall,640.8789983,16.43715235,12888.08145,0.015372073,5,0.3,1
CHARLOTTESVILLE,New Loyal KC,Tab,ROP,ROP,overall,0.18779777,16.41462925,14671.11997,0.050188434,0.3,0.05,1
CHARLOTTESVILLE,New Non-Loyal KC,Tab,ROP,ROP,overall,1.835475795,16.41462925,14671.11997,0.050188434,0,0.75,1
CHARLOTTESVILLE,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,11.27319307,16.41462925,14671.11997,0.050188434,0.3,0.05,1
CHARLOTTESVILLE,Existing Non-Loyal KC,Tab,ROP,ROP,overall,12.70888043,16.41462925,14671.11997,0.050188434,0,0.05,1
CHARLOTTESVILLE,New Non-Loyal NKC,Tab,ROP,ROP,overall,13.19532652,16.41462925,14671.11997,0.050188434,0,0.3,1
SHERMAN/ADA-TX,New Non-Loyal KC,Tab,Other,Other,overall,0.432598241,16.40692925,22809.3,0.037360977,0,0.75,1
SHERMAN/ADA-TX,New Loyal KC,Tab,Other,Other,overall,0.962483603,16.40692925,22809.3,0.037360977,0.3,0.05,1
SHERMAN/ADA-TX,New Loyal NKC,Tab,Other,Other,overall,2.596118856,16.40692925,22809.3,0.037360977,1,0.05,1
SHERMAN/ADA-TX,Existing Non-Loyal KC,Tab,Other,Other,overall,10.66198961,16.40692925,22809.3,0.037360977,0,0.05,1
SHERMAN/ADA-TX,Existing Non-Loyal NKC,Tab,Other,Other,overall,13.40136663,16.40692925,22809.3,0.037360977,0.3,0.05,1
SHERMAN/ADA-TX,New Non-Loyal NKC,Tab,Other,Other,overall,14.54006025,16.40692925,22809.3,0.037360977,0,0.3,1
SHERMAN/ADA-TX,Existing Loyal NKC,Tab,Other,Other,overall,180.7944788,16.40692925,22809.3,0.037360977,0.3,0.05,1
SHERMAN/ADA-TX,Existing Loyal KC,Tab,Other,Other,overall,833.1675283,16.40692925,22809.3,0.037360977,0,0.75,1
EUREKA-CA,New Non-Loyal KC,Tab,Other,Other,overall,0.158407717,16.34510227,10759,0.078998542,0,0.75,1
EUREKA-CA,New Loyal KC,Tab,Other,Other,overall,0.522938939,16.34510227,10759,0.078998542,0.3,0.05,1
EUREKA-CA,New Loyal NKC,Tab,Other,Other,overall,1.603555979,16.34510227,10759,0.078998542,1,0.05,1
EUREKA-CA,New Non-Loyal NKC,Tab,Other,Other,overall,1.959859459,16.34510227,10759,0.078998542,0,0.3,1
EUREKA-CA,Existing Non-Loyal NKC,Tab,Other,Other,overall,4.922118783,16.34510227,10759,0.078998542,0.3,0.05,1
EUREKA-CA,Existing Non-Loyal KC,Tab,Other,Other,overall,6.320612934,16.34510227,10759,0.078998542,0,0.05,1
EUREKA-CA,Existing Loyal KC,Tab,Other,Other,overall,154.0313907,16.34510227,10759,0.078998542,0,0.75,1
EUREKA-CA,Existing Loyal NKC,Tab,Other,Other,overall,202.9090951,16.34510227,10759,0.078998542,0.3,0.05,1
ALPENA-MI,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,0.695222636,16.33671604,5259.534918,0.014167183,0,0.45,1
ALPENA-MI,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,1.462306167,16.33671604,5259.534918,0.014167183,5,0.05,1
ALPENA-MI,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,82.71538623,16.33671604,5259.534918,0.014167183,1,0.75,1
ALPENA-MI,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,101.6634184,16.33671604,5259.534918,0.014167183,0.3,0.05,1
ZANESVILLE-OH,New Loyal NKC,Magazine,Magazine,Magazine,overall,0.225061671,16.297115,4701.445136,0.026005821,1,0.75,1
ZANESVILLE-OH,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,2.802727559,16.297115,4701.445136,0.026005821,0,0.75,1
